channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
48,0,28,3,4,0,21,19,20,21,0,3,4,0,24,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3795102040816327,4.638671874999999,4.769224489795919,2.3193359374999996,2.3897142857142857,13.0,13.0
21,0,29,3,4,9,15,19,20,15,0,3,4,9,18,19,20,15,0,12,1,0,-2.1972656249999996,2.1972656249999996,-2.4135238095238094,2.346857142857143,4.394531249999999,4.760380952380952,2.1972656249999996,2.4135238095238094,14.0,13.0
107,0,32,3,4,9,30,19,20,24,0,3,4,12,30,19,20,24,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4373333333333336,2.371857142857143,4.638671874999999,4.8091904761904765,2.3193359374999996,2.4373333333333336,13.0,13.0
91,0,33,3,4,6,21,19,20,21,6,3,4,9,21,19,20,21,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3754285714285714,4.638671874999999,4.765142857142857,2.3193359374999996,2.3897142857142857,13.0,13.0
79,0,29,3,4,0,24,18,19,21,12,3,4,6,24,18,19,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2895238095238097,4.516601562499999,4.679238095238095,2.3193359374999996,2.3897142857142857,13.0,13.0
68,0,35,3,4,9,24,19,20,18,0,3,4,9,27,19,20,21,0,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3386938775510204,4.516601562499999,4.728408163265306,2.3193359374999996,2.3897142857142857,13.0,13.0
86,0,25,3,4,3,24,18,19,21,0,3,4,6,24,18,19,21,0,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4135238095238094,2.268979591836735,4.516601562499999,4.682503401360544,2.3193359374999996,2.4135238095238094,13.0,13.0
39,0,33,3,4,3,24,16,17,33,12,3,4,6,24,16,17,33,12,18,1,0,-2.3193359374999996,2.0751953124999996,-2.365904761904762,2.134612244897959,4.394531249999999,4.5005170068027205,2.3193359374999996,2.365904761904762,13.0,13.0
14,0,35,2,3,0,15,19,20,30,9,2,3,0,15,20,21,12,3,12,1,0,-2.4414062499999996,2.3193359374999996,-2.4897142857142858,2.4611428571428573,4.760742187499999,4.950857142857143,2.4414062499999996,2.4897142857142858,13.0,13.0
34,0,27,3,4,6,24,18,19,24,15,3,4,6,27,18,19,24,15,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3795102040816327,2.2895238095238097,4.516601562499999,4.669034013605442,2.3193359374999996,2.3795102040816327,13.0,13.0
114,0,26,3,4,6,21,17,18,24,15,3,4,9,21,18,19,18,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.354,2.232,4.516601562499999,4.586,2.3193359374999996,2.354,13.0,13.0
96,0,26,3,4,0,24,18,19,21,15,3,4,0,24,18,19,21,15,18,0,0,-2.3193359374999996,2.0751953124999996,-2.354,2.2751428571428574,4.394531249999999,4.629142857142858,2.3193359374999996,2.354,13.0,13.0
20,0,33,3,4,3,24,18,19,18,12,3,4,0,24,18,19,18,12,15,1,0,-2.3193359374999996,2.0751953124999996,-2.371857142857143,2.2751428571428574,4.394531249999999,4.647,2.3193359374999996,2.371857142857143,13.0,13.0
37,0,29,4,5,9,15,19,20,12,0,4,5,12,18,19,20,15,0,12,1,0,-2.0751953124999996,1.9531249999999998,-2.318285714285714,2.346857142857143,4.028320312499999,4.6651428571428575,2.0751953124999996,2.346857142857143,15.0,13.0
27,0,34,3,4,0,24,18,19,21,3,3,4,0,24,18,19,21,6,15,1,0,-2.3193359374999996,2.1972656249999996,-2.371857142857143,2.266514285714286,4.516601562499999,4.638371428571428,2.3193359374999996,2.371857142857143,13.0,13.0
44,0,36,3,4,15,27,19,20,27,0,3,4,15,27,19,20,27,0,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4254285714285713,2.365904761904762,4.760742187499999,4.791333333333333,2.4414062499999996,2.4254285714285713,13.0,13.0
88,0,28,3,4,0,18,18,19,18,12,3,4,3,18,19,20,15,0,15,1,0,-2.1972656249999996,2.1972656249999996,-2.3468571428571425,2.3182857142857145,4.394531249999999,4.6651428571428575,2.1972656249999996,2.3468571428571425,14.0,13.0
110,0,35,3,4,12,33,19,20,21,12,3,4,12,33,19,20,21,12,21,0,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.3182857142857145,4.516601562499999,4.718204081632653,2.3193359374999996,2.3999183673469386,13.0,13.0
65,0,29,3,4,0,21,19,20,18,0,3,4,3,21,19,20,18,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.365904761904762,2.346857142857143,4.638671874999999,4.712761904761905,2.3193359374999996,2.365904761904762,13.0,13.0
33,0,32,3,4,6,18,19,20,18,0,3,4,9,21,19,20,21,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.359102040816327,4.638671874999999,4.748816326530612,2.3193359374999996,2.3897142857142857,13.0,13.0
12,0,25,3,4,6,21,19,20,15,0,3,4,9,24,19,20,18,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.404,2.3420952380952382,4.516601562499999,4.746095238095238,2.3193359374999996,2.404,13.0,13.0
55,0,35,3,4,6,30,19,20,24,6,3,4,6,30,19,20,24,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3754285714285714,4.638671874999999,4.765142857142857,2.3193359374999996,2.3897142857142857,13.0,13.0
6,0,29,3,4,9,18,19,20,15,0,3,4,12,21,19,20,15,0,15,1,0,-2.1972656249999996,2.0751953124999996,-2.4135238095238094,2.3182857142857145,4.272460937499999,4.731809523809524,2.1972656249999996,2.4135238095238094,14.0,13.0
43,0,25,4,5,21,27,17,18,21,15,4,5,21,27,17,18,21,15,21,0,0,-2.1972656249999996,2.0751953124999996,-2.318285714285714,2.1754285714285713,4.272460937499999,4.493714285714285,2.1972656249999996,2.318285714285714,14.0,13.0
82,0,27,3,4,0,18,18,19,18,6,3,4,3,18,18,19,18,9,15,1,0,-2.1972656249999996,2.1972656249999996,-2.3468571428571425,2.260761904761905,4.394531249999999,4.607619047619048,2.1972656249999996,2.3468571428571425,14.0,13.0
21,0,29,3,4,9,15,19,20,15,0,3,4,9,18,19,20,15,0,12,1,0,-2.1972656249999996,2.1972656249999996,-2.4135238095238094,2.346857142857143,4.394531249999999,4.760380952380952,2.1972656249999996,2.4135238095238094,14.0,13.0
57,0,36,2,3,0,18,19,20,24,0,2,3,0,18,19,20,24,0,15,0,0,-2.4414062499999996,2.3193359374999996,-2.484952380952381,2.371857142857143,4.760742187499999,4.856809523809524,2.4414062499999996,2.484952380952381,13.0,13.0
91,0,33,3,4,6,21,19,20,21,6,3,4,9,21,19,20,21,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3754285714285714,4.638671874999999,4.765142857142857,2.3193359374999996,2.3897142857142857,13.0,13.0
72,0,31,3,4,3,27,19,20,21,0,3,4,6,27,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.420326530612245,2.3795102040816327,4.638671874999999,4.799836734693878,2.3193359374999996,2.420326530612245,13.0,13.0
15,0,25,3,4,0,24,18,19,18,6,3,4,9,24,18,19,18,6,12,0,1,-2.3193359374999996,2.1972656249999996,-2.432571428571429,2.2751428571428574,4.516601562499999,4.707714285714286,2.3193359374999996,2.432571428571429,13.0,13.0
121,0,26,3,4,0,24,19,20,24,0,3,4,3,24,19,20,24,6,21,1,0,-2.3193359374999996,2.3193359374999996,-2.3386938775510204,2.3420952380952382,4.638671874999999,4.680789115646259,2.3193359374999996,2.3420952380952382,13.0,13.0
116,0,36,2,3,6,24,19,20,24,0,2,3,6,24,19,20,24,0,18,0,0,-2.4414062499999996,2.3193359374999996,-2.5087619047619047,2.354,4.760742187499999,4.862761904761905,2.4414062499999996,2.5087619047619047,13.0,12.0
70,0,27,3,4,6,27,19,20,15,0,3,4,6,27,19,20,15,3,12,1,0,-2.3193359374999996,2.1972656249999996,-2.420326530612245,2.354,4.516601562499999,4.774326530612245,2.3193359374999996,2.420326530612245,13.0,13.0
107,0,25,3,4,6,24,19,20,18,0,3,4,9,24,19,20,18,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.3182857142857145,4.638671874999999,4.693714285714286,2.3193359374999996,2.3754285714285714,13.0,13.0
75,0,30,4,5,15,24,18,19,24,15,4,5,15,24,18,19,24,15,21,0,0,-2.1972656249999996,2.1972656249999996,-2.260761904761905,2.260761904761905,4.394531249999999,4.52152380952381,2.1972656249999996,2.260761904761905,14.0,14.0
19,0,33,3,4,0,24,19,20,21,0,3,4,0,24,19,20,21,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.354,2.3386938775510204,4.638671874999999,4.6926938775510205,2.3193359374999996,2.354,13.0,13.0
17,0,31,3,4,6,27,19,20,18,0,3,4,6,27,19,20,18,3,12,1,0,-2.3193359374999996,2.3193359374999996,-2.420326530612245,2.3754285714285714,4.638671874999999,4.7957551020408165,2.3193359374999996,2.420326530612245,13.0,13.0
40,0,25,4,5,12,24,18,19,24,12,4,5,12,24,18,19,24,12,18,0,0,-2.1972656249999996,2.1972656249999996,-2.275142857142857,2.2751428571428574,4.394531249999999,4.550285714285714,2.1972656249999996,2.2751428571428574,14.0,14.0
116,0,30,3,4,9,24,19,20,18,0,3,4,12,24,19,20,21,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4254285714285713,2.359102040816327,4.638671874999999,4.7845306122448985,2.3193359374999996,2.4254285714285713,13.0,13.0
116,0,25,3,4,9,21,19,20,15,0,3,4,12,21,19,20,18,0,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4611428571428573,2.365904761904762,4.516601562499999,4.827047619047619,2.3193359374999996,2.4611428571428573,13.0,13.0
27,0,30,3,4,0,27,19,20,21,0,3,4,0,27,19,20,21,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3817777777777778,2.365904761904762,4.638671874999999,4.74768253968254,2.3193359374999996,2.3817777777777778,13.0,13.0
32,0,35,3,4,0,33,19,20,15,0,3,4,3,33,19,20,18,6,15,1,0,-2.3193359374999996,2.1972656249999996,-2.404,2.354,4.516601562499999,4.758,2.3193359374999996,2.404,13.0,13.0
14,0,35,2,3,0,15,19,20,30,9,2,3,0,15,20,21,12,3,12,1,0,-2.4414062499999996,2.3193359374999996,-2.4897142857142858,2.4611428571428573,4.760742187499999,4.950857142857143,2.4414062499999996,2.4897142857142858,13.0,13.0
100,0,30,3,4,0,18,19,20,15,0,3,4,6,18,19,20,15,3,12,1,0,-2.1972656249999996,2.1972656249999996,-2.3897142857142857,2.354,4.394531249999999,4.743714285714286,2.1972656249999996,2.3897142857142857,14.0,13.0
114,0,33,3,4,3,33,18,19,24,15,3,4,9,33,19,20,18,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.4075714285714285,2.3182857142857145,4.516601562499999,4.7258571428571425,2.3193359374999996,2.4075714285714285,13.0,13.0
125,0,31,3,4,9,27,18,19,18,15,3,4,9,27,19,20,18,0,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3182857142857145,4.516601562499999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
96,0,34,3,4,12,30,19,20,27,0,3,4,12,30,19,20,27,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.4135238095238094,2.365904761904762,4.638671874999999,4.779428571428571,2.3193359374999996,2.4135238095238094,13.0,13.0
119,0,27,3,4,6,24,18,19,21,12,3,4,9,24,18,19,21,12,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.260761904761905,4.516601562499999,4.636190476190476,2.3193359374999996,2.3754285714285714,13.0,13.0
111,0,28,3,4,0,21,19,20,18,0,3,4,0,21,19,20,21,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.3795102040816327,2.4040000000000004,4.638671874999999,4.783510204081633,2.3193359374999996,2.4040000000000004,13.0,13.0
125,0,27,3,4,9,24,17,18,21,9,3,4,9,24,17,18,21,12,18,1,0,-2.3193359374999996,2.0751953124999996,-2.3754285714285714,2.1942857142857144,4.394531249999999,4.569714285714285,2.3193359374999996,2.3754285714285714,13.0,13.0
113,0,27,3,4,6,21,19,20,18,0,3,4,6,21,19,20,18,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.346857142857143,4.638671874999999,4.722285714285714,2.3193359374999996,2.3754285714285714,13.0,13.0
4,0,31,3,4,0,27,19,20,15,0,3,4,3,27,19,20,18,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4075714285714285,2.3897142857142857,4.638671874999999,4.797285714285714,2.3193359374999996,2.4075714285714285,13.0,13.0
95,0,27,4,5,21,33,18,19,27,18,4,5,21,33,18,19,27,18,21,0,0,-2.1972656249999996,2.1972656249999996,-2.318285714285714,2.2895238095238097,4.394531249999999,4.607809523809523,2.1972656249999996,2.318285714285714,14.0,13.0
101,0,30,3,4,0,24,19,20,21,0,3,4,3,24,19,20,21,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3795102040816327,2.359102040816327,4.638671874999999,4.7386122448979595,2.3193359374999996,2.3795102040816327,13.0,13.0
103,0,31,3,4,9,33,19,20,18,0,3,4,12,33,19,20,18,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.440734693877551,2.3420952380952382,4.638671874999999,4.782829931972789,2.3193359374999996,2.440734693877551,13.0,13.0
111,0,35,3,4,6,30,19,20,18,6,3,4,3,30,19,20,18,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.365904761904762,4.516601562499999,4.7635555555555555,2.3193359374999996,2.3976507936507936,13.0,13.0
104,0,36,2,3,0,24,19,20,21,0,2,3,6,24,19,20,21,0,15,1,0,-2.4414062499999996,2.3193359374999996,-2.532571428571429,2.359102040816327,4.760742187499999,4.891673469387756,2.4414062499999996,2.532571428571429,13.0,12.0
35,0,28,4,5,15,27,19,20,18,0,4,5,15,27,19,20,18,0,15,0,0,-2.1972656249999996,2.1972656249999996,-2.318285714285714,2.3420952380952382,4.394531249999999,4.660380952380953,2.1972656249999996,2.3420952380952382,14.0,13.0
101,0,27,3,4,0,18,17,18,21,12,3,4,3,18,17,18,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3468571428571425,2.213142857142857,4.516601562499999,4.56,2.3193359374999996,2.3468571428571425,13.0,13.0
14,0,36,2,3,6,27,19,20,24,12,2,3,9,27,19,20,24,12,15,1,0,-2.4414062499999996,2.3193359374999996,-2.5563809523809526,2.4254285714285717,4.760742187499999,4.981809523809524,2.4414062499999996,2.5563809523809526,13.0,12.0
112,0,31,3,4,6,21,19,20,21,0,3,4,6,21,19,20,21,3,12,1,0,-2.3193359374999996,2.3193359374999996,-2.404,2.3897142857142857,4.638671874999999,4.793714285714286,2.3193359374999996,2.404,13.0,13.0
110,0,25,3,4,6,24,19,20,18,0,3,4,9,24,19,20,18,0,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.3182857142857145,4.516601562499999,4.693714285714286,2.3193359374999996,2.3754285714285714,13.0,13.0
29,0,32,3,4,0,27,19,20,27,0,3,4,3,27,19,20,27,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3817777777777778,4.638671874999999,4.7714920634920635,2.3193359374999996,2.3897142857142857,13.0,13.0
105,0,28,3,4,0,27,19,20,12,0,3,4,0,27,19,20,12,0,12,0,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.3182857142857145,4.516601562499999,4.715936507936508,2.3193359374999996,2.3976507936507936,13.0,13.0
45,0,32,3,4,0,27,18,19,21,9,3,4,3,27,18,19,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2895238095238097,4.516601562499999,4.679238095238095,2.3193359374999996,2.3897142857142857,13.0,13.0
106,0,29,3,4,9,27,19,20,21,0,3,4,12,27,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.3795102040816327,4.638671874999999,4.84065306122449,2.3193359374999996,2.4611428571428573,13.0,13.0
29,0,28,3,4,0,21,19,20,21,0,3,4,6,21,19,20,24,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.3897142857142857,4.638671874999999,4.765142857142857,2.3193359374999996,2.3897142857142857,13.0,13.0
85,0,25,3,4,6,21,19,20,15,0,3,4,9,24,19,20,18,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.404,2.3420952380952382,4.516601562499999,4.746095238095238,2.3193359374999996,2.404,13.0,13.0
52,0,28,3,4,0,21,19,20,24,0,3,4,0,21,19,20,24,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3386938775510204,2.365904761904762,4.638671874999999,4.704598639455782,2.3193359374999996,2.365904761904762,13.0,13.0
36,0,30,3,4,0,24,18,19,18,12,3,4,6,24,18,19,18,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2751428571428574,4.516601562499999,4.664857142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
124,0,26,3,4,3,18,19,20,18,0,3,4,9,21,19,20,21,0,15,1,0,-2.1972656249999996,2.1972656249999996,-2.3897142857142857,2.359102040816327,4.394531249999999,4.748816326530612,2.1972656249999996,2.3897142857142857,14.0,13.0
45,0,29,3,4,0,18,19,20,12,3,3,4,3,18,19,20,12,6,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.3182857142857145,4.516601562499999,4.693714285714286,2.3193359374999996,2.3754285714285714,13.0,13.0
66,0,35,3,4,9,30,19,20,15,0,3,4,12,30,19,20,15,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.4373333333333336,2.3182857142857145,4.516601562499999,4.755619047619048,2.3193359374999996,2.4373333333333336,13.0,13.0
87,0,31,4,5,15,24,19,20,24,0,4,5,15,24,19,20,24,0,18,0,0,-2.1972656249999996,2.3193359374999996,-2.2895238095238093,2.354,4.516601562499999,4.64352380952381,2.3193359374999996,2.354,13.0,13.0
43,0,33,3,4,0,24,19,20,15,0,3,4,0,24,19,20,15,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.371857142857143,2.3182857142857145,4.516601562499999,4.690142857142858,2.3193359374999996,2.371857142857143,13.0,13.0
15,0,25,3,4,0,24,18,19,18,6,3,4,9,24,18,19,18,6,12,0,1,-2.3193359374999996,2.1972656249999996,-2.432571428571429,2.2751428571428574,4.516601562499999,4.707714285714286,2.3193359374999996,2.432571428571429,13.0,13.0
23,0,29,3,4,0,24,18,19,18,6,3,4,0,24,18,19,21,6,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.283771428571429,4.516601562499999,4.6734857142857145,2.3193359374999996,2.3897142857142857,13.0,13.0
124,0,34,3,4,18,33,18,19,24,15,3,4,18,33,19,20,18,0,18,1,0,-2.4414062499999996,2.1972656249999996,-2.4611428571428573,2.3182857142857145,4.638671874999999,4.779428571428571,2.4414062499999996,2.4611428571428573,13.0,13.0
5,0,29,3,4,12,18,19,20,18,3,2,3,0,15,19,20,18,6,12,1,0,-2.4414062499999996,2.3193359374999996,-2.4897142857142858,2.3897142857142857,4.760742187499999,4.879428571428571,2.4414062499999996,2.4897142857142858,13.0,13.0
77,0,26,3,4,0,24,16,17,24,0,3,4,0,24,19,20,15,0,15,0,1,-2.3193359374999996,2.0751953124999996,-2.371857142857143,2.3182857142857145,4.394531249999999,4.690142857142858,2.3193359374999996,2.371857142857143,13.0,13.0
45,0,31,3,4,0,21,19,20,21,0,3,4,6,21,19,20,21,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.365904761904762,4.638671874999999,4.741333333333333,2.3193359374999996,2.3754285714285714,13.0,13.0
101,0,36,3,4,15,33,19,20,24,0,2,3,0,18,19,20,27,3,15,1,0,-2.4414062499999996,2.3193359374999996,-2.484952380952381,2.3897142857142857,4.760742187499999,4.874666666666666,2.4414062499999996,2.484952380952381,13.0,13.0
56,0,30,3,4,0,18,19,20,24,0,3,4,6,18,19,20,24,0,15,1,0,-2.1972656249999996,2.3193359374999996,-2.354,2.371857142857143,4.516601562499999,4.7258571428571425,2.3193359374999996,2.371857142857143,13.0,13.0
126,0,34,3,4,15,33,19,20,27,0,3,4,15,33,19,20,27,6,18,1,0,-2.4414062499999996,2.3193359374999996,-2.4373333333333336,2.3795102040816327,4.760742187499999,4.816843537414966,2.4414062499999996,2.4373333333333336,13.0,13.0
15,0,33,3,4,0,24,18,19,15,6,3,4,0,24,18,19,15,9,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2751428571428574,4.516601562499999,4.664857142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
116,0,31,3,4,12,30,19,20,18,0,3,4,12,30,19,20,18,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.4373333333333336,2.346857142857143,4.516601562499999,4.784190476190476,2.3193359374999996,2.4373333333333336,13.0,13.0
25,0,34,3,4,15,33,19,20,24,0,3,4,15,33,19,20,24,3,18,1,0,-2.4414062499999996,2.3193359374999996,-2.4373333333333336,2.359102040816327,4.760742187499999,4.79643537414966,2.4414062499999996,2.4373333333333336,13.0,13.0
6,0,29,3,4,9,18,19,20,15,0,3,4,12,21,19,20,15,0,15,1,0,-2.1972656249999996,2.0751953124999996,-2.4135238095238094,2.3182857142857145,4.272460937499999,4.731809523809524,2.1972656249999996,2.4135238095238094,14.0,13.0
56,0,36,3,4,12,24,18,19,24,12,3,4,12,24,18,19,24,12,18,0,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2751428571428574,4.516601562499999,4.664857142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
67,0,25,3,4,3,18,18,19,24,6,3,4,6,18,18,19,24,9,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3010285714285716,4.516601562499999,4.690742857142857,2.3193359374999996,2.3897142857142857,13.0,13.0
88,0,33,3,4,3,27,17,18,27,15,3,4,6,27,17,18,27,15,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3795102040816327,2.217857142857143,4.516601562499999,4.597367346938776,2.3193359374999996,2.3795102040816327,13.0,13.0
121,0,36,3,4,18,33,19,20,33,6,3,4,18,33,19,20,33,6,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.397650793650794,4.760742187499999,4.858793650793651,2.4414062499999996,2.4611428571428573,13.0,13.0
95,0,36,2,3,0,18,18,19,21,9,2,3,0,18,18,19,18,12,15,1,0,-2.4414062499999996,2.1972656249999996,-2.484952380952381,2.2751428571428574,4.638671874999999,4.760095238095238,2.4414062499999996,2.484952380952381,13.0,13.0
26,0,35,3,4,9,24,19,20,24,12,3,4,12,24,19,20,24,12,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4254285714285713,2.4254285714285717,4.638671874999999,4.8508571428571425,2.3193359374999996,2.4254285714285717,13.0,13.0
56,0,30,3,4,0,18,19,20,24,0,3,4,6,18,19,20,24,0,15,1,0,-2.1972656249999996,2.3193359374999996,-2.354,2.371857142857143,4.516601562499999,4.7258571428571425,2.3193359374999996,2.371857142857143,13.0,13.0
122,0,26,3,4,3,24,17,18,24,12,3,4,9,24,17,18,24,15,21,1,0,-2.1972656249999996,2.0751953124999996,-2.3468571428571425,2.1942857142857144,4.272460937499999,4.541142857142857,2.1972656249999996,2.3468571428571425,14.0,13.0
118,0,35,3,4,0,27,19,20,27,6,3,4,3,27,19,20,27,9,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.41352380952381,4.638671874999999,4.803238095238095,2.3193359374999996,2.41352380952381,13.0,13.0
80,0,30,3,4,0,21,19,20,15,0,3,4,0,21,19,20,18,0,12,1,0,-2.3193359374999996,2.0751953124999996,-2.3795102040816327,2.365904761904762,4.394531249999999,4.745414965986395,2.3193359374999996,2.3795102040816327,13.0,13.0
85,0,30,3,4,6,24,18,19,24,15,3,4,9,24,18,19,24,15,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.2895238095238097,4.516601562499999,4.664952380952381,2.3193359374999996,2.3754285714285714,13.0,13.0
93,0,26,3,4,0,30,19,20,15,0,3,4,6,30,19,20,15,6,12,1,0,-2.3193359374999996,2.0751953124999996,-2.4254285714285713,2.365904761904762,4.394531249999999,4.791333333333333,2.3193359374999996,2.4254285714285713,13.0,13.0
65,0,29,3,4,0,21,19,20,18,0,3,4,3,21,19,20,18,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.365904761904762,2.346857142857143,4.638671874999999,4.712761904761905,2.3193359374999996,2.365904761904762,13.0,13.0
86,0,29,3,4,0,27,19,20,15,0,3,4,0,27,19,20,15,0,12,0,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.346857142857143,4.516601562499999,4.744507936507937,2.3193359374999996,2.3976507936507936,13.0,13.0
42,0,31,3,4,0,21,19,20,21,0,3,4,0,21,19,20,21,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.3386938775510204,2.3386938775510204,4.638671874999999,4.677387755102041,2.3193359374999996,2.3386938775510204,13.0,13.0
90,0,31,3,4,0,27,19,20,18,0,3,4,6,27,19,20,18,6,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3795102040816327,2.3182857142857145,4.516601562499999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
71,0,29,3,4,9,18,18,19,24,9,3,4,12,18,18,19,24,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2967142857142857,4.516601562499999,4.686428571428571,2.3193359374999996,2.3897142857142857,13.0,13.0
25,0,27,3,4,9,27,18,19,18,12,3,4,6,27,18,19,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.2895238095238097,4.516601562499999,4.689442176870749,2.3193359374999996,2.3999183673469386,13.0,13.0
86,0,31,5,6,18,21,19,20,18,0,5,6,18,21,19,20,18,0,18,0,0,-2.1972656249999996,2.1972656249999996,-2.232,2.3182857142857145,4.394531249999999,4.550285714285715,2.1972656249999996,2.3182857142857145,14.0,13.0
87,0,31,4,5,15,24,19,20,24,0,4,5,15,24,19,20,24,0,18,0,0,-2.1972656249999996,2.3193359374999996,-2.2895238095238093,2.354,4.516601562499999,4.64352380952381,2.3193359374999996,2.354,13.0,13.0
116,0,36,2,3,6,24,19,20,24,0,2,3,6,24,19,20,24,0,18,0,0,-2.4414062499999996,2.3193359374999996,-2.5087619047619047,2.354,4.760742187499999,4.862761904761905,2.4414062499999996,2.5087619047619047,13.0,12.0
79,0,27,4,5,9,15,19,20,15,0,4,5,9,15,19,20,18,0,12,1,0,-2.1972656249999996,2.1972656249999996,-2.275142857142857,2.365904761904762,4.394531249999999,4.641047619047619,2.1972656249999996,2.365904761904762,14.0,13.0
39,0,34,3,4,9,21,19,20,18,0,3,4,12,21,19,20,18,0,18,1,0,-2.3193359374999996,2.0751953124999996,-2.365904761904762,2.3182857142857145,4.394531249999999,4.6841904761904765,2.3193359374999996,2.365904761904762,13.0,13.0
71,0,31,3,4,9,24,18,19,30,12,3,4,9,27,19,20,15,6,15,1,0,-2.3193359374999996,2.1972656249999996,-2.4135238095238094,2.3182857142857145,4.516601562499999,4.731809523809524,2.3193359374999996,2.4135238095238094,13.0,13.0
