channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
81,0,13,7,8,27,33,12,13,36,9,7,8,27,33,12,13,36,12,27,1,0,-2.1972656249999996,0.8544921874999999,-2.232,1.0665,3.0517578124999996,3.2985,2.1972656249999996,2.232,14.0,14.0
68,0,14,8,9,12,48,13,14,27,24,8,9,12,48,13,14,27,24,27,0,0,-2.0751953124999996,0.9765624999999999,-2.056380952380952,1.604,3.0517578124999996,3.6603809523809523,2.0751953124999996,2.056380952380952,15.0,15.0
43,0,13,6,7,12,36,14,15,24,15,6,7,12,36,14,15,24,15,24,0,0,-2.1972656249999996,1.4648437499999998,-2.346571428571429,1.8897142857142857,3.662109374999999,4.236285714285715,2.1972656249999996,2.346571428571429,14.0,13.0
100,0,12,6,7,0,30,14,15,24,12,6,7,0,30,14,15,24,12,24,0,0,-2.3193359374999996,0.6103515624999999,-2.2778285714285715,1.8897142857142857,2.9296874999999996,4.167542857142857,2.3193359374999996,2.2778285714285715,13.0,13.0
70,0,12,6,7,18,36,12,13,39,30,6,7,18,36,12,13,39,30,33,0,0,-2.1972656249999996,1.4648437499999998,-2.2701904761904763,1.3173333333333335,3.662109374999999,3.58752380952381,2.1972656249999996,2.2701904761904763,14.0,13.0
8,0,11,6,7,18,42,13,14,45,27,6,7,18,42,13,14,45,27,39,0,0,-2.1972656249999996,1.7089843749999998,-2.2606428571428574,1.6992380952380952,3.906249999999999,3.959880952380953,2.1972656249999996,2.2606428571428574,14.0,13.0
90,0,12,6,7,6,27,14,15,21,12,6,7,9,30,14,15,21,15,18,1,0,-2.1972656249999996,1.2207031249999998,-2.3629387755102043,2.0325714285714285,3.417968749999999,4.395510204081633,2.1972656249999996,2.3629387755102043,14.0,13.0
74,0,11,6,7,18,42,12,13,48,21,6,7,18,42,12,13,48,21,36,0,0,-2.1972656249999996,0.9765624999999999,-2.2892857142857146,1.1262222222222222,3.1738281249999996,3.415507936507937,2.1972656249999996,2.2892857142857146,14.0,13.0
95,0,11,6,7,12,42,12,13,33,24,6,7,15,42,12,13,33,24,30,1,0,-2.1972656249999996,1.3427734374999998,-2.33384126984127,1.0306666666666666,3.540039062499999,3.3645079365079367,2.1972656249999996,2.33384126984127,14.0,13.0
105,0,12,6,7,6,27,14,15,18,12,6,7,6,27,14,15,21,12,18,1,0,-2.1972656249999996,1.0986328124999998,-2.3302040816326532,1.9849523809523808,3.295898437499999,4.315156462585034,2.1972656249999996,2.3302040816326532,14.0,13.0
35,0,14,7,8,6,27,16,17,24,6,7,8,6,27,16,17,27,9,21,1,0,-1.9531249999999998,1.3427734374999998,-2.191591836734694,2.3083809523809524,3.2958984374999996,4.499972789115646,1.9531249999999998,2.3083809523809524,16.0,13.0
102,0,15,6,7,0,21,12,13,27,15,6,7,0,21,13,14,18,12,18,1,0,-2.3193359374999996,1.3427734374999998,-2.264734693877551,1.604,3.662109374999999,3.8687346938775513,2.3193359374999996,2.264734693877551,13.0,13.0
61,0,15,7,8,18,24,13,14,24,15,6,7,9,21,13,14,24,15,18,1,0,-2.3193359374999996,1.5869140624999998,-2.2892857142857146,1.7944761904761906,3.906249999999999,4.083761904761905,2.3193359374999996,2.2892857142857146,13.0,13.0
113,0,13,6,7,0,30,14,15,21,12,6,7,6,30,14,15,21,12,21,1,0,-2.3193359374999996,1.8310546874999998,-2.317928571428572,1.8897142857142857,4.150390624999999,4.207642857142858,2.3193359374999996,2.317928571428572,13.0,13.0
116,0,12,6,7,9,39,14,15,24,15,6,7,12,39,14,15,24,15,24,1,0,-2.1972656249999996,0.8544921874999999,-2.3593015873015877,1.8897142857142857,3.0517578124999996,4.249015873015873,2.1972656249999996,2.3593015873015877,14.0,13.0
8,0,12,7,8,27,33,14,15,30,12,7,8,27,33,14,15,30,12,30,0,0,-1.9531249999999998,1.5869140624999998,-2.2037142857142857,1.8897142857142857,3.5400390624999996,4.093428571428571,1.9531249999999998,2.2037142857142857,16.0,14.0
121,0,14,7,8,18,24,13,14,21,15,7,8,18,24,13,14,21,15,18,0,0,-2.1972656249999996,1.9531249999999998,-2.232,1.7468571428571429,4.150390624999999,3.978857142857143,2.1972656249999996,2.232,14.0,14.0
75,0,14,6,7,9,30,12,13,30,18,6,7,9,30,12,13,30,18,21,0,0,-2.1972656249999996,1.4648437499999998,-2.3302040816326532,1.3890000000000002,3.662109374999999,3.7192040816326535,2.1972656249999996,2.3302040816326532,14.0,13.0
26,0,12,6,7,12,42,14,15,39,24,6,7,12,42,14,15,39,24,33,0,0,-2.3193359374999996,2.0751953124999996,-2.300742857142857,2.004,4.394531249999999,4.304742857142857,2.3193359374999996,2.300742857142857,13.0,13.0
102,0,13,6,7,0,33,13,14,27,18,6,7,0,33,13,14,27,18,27,0,0,-2.1972656249999996,1.5869140624999998,-2.273662337662338,1.604,3.784179687499999,3.877662337662338,2.1972656249999996,2.273662337662338,14.0,13.0
73,0,11,7,8,27,45,13,14,36,21,7,8,30,45,13,14,36,24,33,1,0,-2.1972656249999996,1.5869140624999998,-2.2206857142857146,1.6754285714285715,3.784179687499999,3.896114285714286,2.1972656249999996,2.2206857142857146,14.0,14.0
9,0,13,6,7,6,24,12,13,39,18,6,7,6,24,14,15,21,3,21,0,1,-2.1972656249999996,1.4648437499999998,-2.2701904761904763,1.8897142857142857,3.662109374999999,4.159904761904762,2.1972656249999996,2.2701904761904763,14.0,13.0
88,0,11,6,7,18,36,14,15,30,12,6,7,18,36,14,15,30,12,27,0,0,-2.1972656249999996,1.8310546874999998,-2.346571428571429,1.9373333333333334,4.028320312499999,4.283904761904762,2.1972656249999996,2.346571428571429,14.0,13.0
70,0,12,6,7,18,36,12,13,39,30,6,7,18,36,12,13,39,30,33,0,0,-2.1972656249999996,1.4648437499999998,-2.2701904761904763,1.3173333333333335,3.662109374999999,3.58752380952381,2.1972656249999996,2.2701904761904763,14.0,13.0
58,0,14,8,9,24,45,12,13,36,24,8,9,24,45,12,13,39,24,27,1,0,-2.0751953124999996,1.4648437499999998,-2.134612244897959,1.432,3.540039062499999,3.566612244897959,2.0751953124999996,2.134612244897959,15.0,14.0
104,0,15,6,7,6,24,14,15,21,6,6,7,12,24,14,15,21,9,15,1,0,-2.3193359374999996,1.9531249999999998,-2.403857142857143,2.0325714285714285,4.272460937499999,4.436428571428571,2.3193359374999996,2.403857142857143,13.0,12.0
63,0,12,8,9,30,57,13,14,33,27,8,9,30,57,13,14,33,27,33,0,0,-2.0751953124999996,1.5869140624999998,-2.1436825396825396,1.604,3.662109374999999,3.7476825396825397,2.0751953124999996,2.1436825396825396,15.0,14.0
61,0,12,8,9,30,54,14,15,36,21,8,9,30,54,14,15,36,21,33,0,0,-2.0751953124999996,1.9531249999999998,-2.1397142857142857,1.9468571428571428,4.028320312499999,4.086571428571428,2.0751953124999996,2.1397142857142857,15.0,14.0
41,0,14,7,8,24,27,14,15,27,15,7,8,24,27,14,15,27,15,24,0,0,-2.1972656249999996,1.9531249999999998,-2.232,1.961142857142857,4.150390624999999,4.193142857142857,2.1972656249999996,2.232,14.0,14.0
35,0,14,7,8,6,27,16,17,24,6,7,8,6,27,16,17,27,9,21,1,0,-1.9531249999999998,1.3427734374999998,-2.191591836734694,2.3083809523809524,3.2958984374999996,4.499972789115646,1.9531249999999998,2.3083809523809524,16.0,13.0
1,0,11,6,7,15,45,13,14,39,33,6,7,15,45,13,14,39,33,36,0,0,-2.1972656249999996,1.7089843749999998,-2.300742857142857,1.7468571428571429,3.906249999999999,4.0476,2.1972656249999996,2.300742857142857,14.0,13.0
28,0,11,6,7,24,36,14,15,36,27,6,7,24,36,14,15,36,27,33,0,0,-2.0751953124999996,1.7089843749999998,-2.2892857142857146,1.9849523809523808,3.784179687499999,4.274238095238095,2.0751953124999996,2.2892857142857146,15.0,13.0
54,0,12,6,7,6,30,14,15,33,9,6,7,6,30,14,15,33,12,24,1,0,-2.0751953124999996,1.5869140624999998,-2.2892857142857146,2.0121632653061226,3.662109374999999,4.301448979591838,2.0751953124999996,2.2892857142857146,15.0,13.0
51,0,11,7,8,36,45,13,14,39,27,7,8,36,45,13,14,39,30,36,1,0,-2.1972656249999996,1.8310546874999998,-2.232,1.6992380952380952,4.028320312499999,3.931238095238095,2.1972656249999996,2.232,14.0,14.0
104,0,15,6,7,6,24,14,15,21,6,6,7,12,24,14,15,21,9,15,1,0,-2.3193359374999996,1.9531249999999998,-2.403857142857143,2.0325714285714285,4.272460937499999,4.436428571428571,2.3193359374999996,2.403857142857143,13.0,12.0
52,0,11,7,8,39,45,12,13,54,30,7,8,39,45,12,13,54,30,39,0,0,-2.1972656249999996,1.2207031249999998,-2.232,1.2815,3.417968749999999,3.5135000000000005,2.1972656249999996,2.232,14.0,14.0
53,0,12,7,8,30,39,13,14,33,30,7,8,30,39,13,14,33,30,33,0,0,-2.1972656249999996,1.8310546874999998,-2.213142857142857,1.604,4.028320312499999,3.817142857142857,2.1972656249999996,2.213142857142857,14.0,14.0
37,0,11,6,7,12,42,14,15,39,0,6,7,12,42,14,15,39,0,39,0,0,-2.0751953124999996,1.7089843749999998,-2.254914285714286,1.8897142857142857,3.784179687499999,4.144628571428571,2.0751953124999996,2.254914285714286,15.0,13.0
52,0,11,7,8,39,45,12,13,54,30,7,8,39,45,12,13,54,30,39,0,0,-2.1972656249999996,1.2207031249999998,-2.232,1.2815,3.417968749999999,3.5135000000000005,2.1972656249999996,2.232,14.0,14.0
29,0,14,8,9,21,42,16,17,27,9,8,9,21,42,16,17,27,9,24,0,0,-1.9531249999999998,1.7089843749999998,-2.134612244897959,2.2701904761904763,3.6621093749999996,4.404802721088435,1.9531249999999998,2.2701904761904763,16.0,13.0
26,0,11,6,7,12,36,14,15,42,12,6,7,15,36,14,15,42,12,33,1,0,-2.0751953124999996,1.8310546874999998,-2.264734693877551,1.9754285714285713,3.906249999999999,4.240163265306123,2.0751953124999996,2.264734693877551,15.0,13.0
26,0,13,6,7,12,36,13,14,30,0,6,7,15,36,13,14,30,3,24,1,0,-2.1972656249999996,1.5869140624999998,-2.3629387755102043,1.6674920634920636,3.784179687499999,4.030430839002268,2.1972656249999996,2.3629387755102043,14.0,13.0
41,0,11,8,9,33,45,13,14,42,30,8,9,30,45,13,14,42,30,36,1,0,-1.8310546874999998,1.7089843749999998,-2.061142857142857,1.7468571428571429,3.5400390624999996,3.808,1.8310546874999998,2.061142857142857,17.0,15.0
85,0,14,7,8,18,24,12,13,24,18,7,8,18,24,12,13,24,18,21,0,0,-2.0751953124999996,0.8544921874999999,-2.2037142857142857,1.174,2.9296874999999996,3.3777142857142857,2.0751953124999996,2.2037142857142857,15.0,14.0
88,0,11,6,7,18,36,14,15,30,12,6,7,18,36,14,15,30,12,27,0,0,-2.1972656249999996,1.8310546874999998,-2.346571428571429,1.9373333333333334,4.028320312499999,4.283904761904762,2.1972656249999996,2.346571428571429,14.0,13.0
13,0,11,7,8,33,39,15,16,36,27,7,8,33,39,15,16,36,27,36,0,0,-2.0751953124999996,2.0751953124999996,-2.2037142857142857,2.1754285714285713,4.150390624999999,4.379142857142857,2.0751953124999996,2.2037142857142857,15.0,14.0
46,0,15,6,7,6,30,16,17,15,0,6,7,6,30,16,17,18,0,15,1,0,-2.3193359374999996,1.8310546874999998,-2.3752142857142857,2.2701904761904763,4.150390624999999,4.6454047619047625,2.3193359374999996,2.3752142857142857,13.0,13.0
54,0,15,6,7,0,30,12,13,33,21,6,7,6,30,12,13,33,21,24,1,0,-2.1972656249999996,1.7089843749999998,-2.2892857142857146,1.3890000000000002,3.906249999999999,3.678285714285715,2.1972656249999996,2.2892857142857146,14.0,13.0
21,0,13,6,7,0,30,14,15,30,15,6,7,9,30,14,15,30,15,24,0,1,-2.1972656249999996,1.9531249999999998,-2.2974693877551022,2.004,4.150390624999999,4.301469387755102,2.1972656249999996,2.2974693877551022,14.0,13.0
94,0,13,6,7,6,30,13,14,21,18,6,7,9,30,14,15,21,12,21,1,0,-2.1972656249999996,0.8544921874999999,-2.3302040816326532,1.8897142857142857,3.0517578124999996,4.2199183673469385,2.1972656249999996,2.3302040816326532,14.0,13.0
87,0,12,7,8,15,33,12,13,39,24,7,8,15,33,12,13,39,24,27,0,0,-2.0751953124999996,1.4648437499999998,-2.1942857142857144,1.432,3.540039062499999,3.6262857142857143,2.0751953124999996,2.1942857142857144,15.0,14.0
81,0,13,7,8,27,33,12,13,36,9,7,8,27,33,12,13,36,12,27,1,0,-2.1972656249999996,0.8544921874999999,-2.232,1.0665,3.0517578124999996,3.2985,2.1972656249999996,2.232,14.0,14.0
96,0,11,6,7,9,39,14,15,30,18,6,7,12,39,14,15,30,18,27,1,0,-2.1972656249999996,1.0986328124999998,-2.33384126984127,1.961142857142857,3.295898437499999,4.294984126984127,2.1972656249999996,2.33384126984127,14.0,13.0
72,0,14,6,7,0,33,13,14,24,12,6,7,3,33,13,14,24,15,18,1,0,-2.1972656249999996,1.7089843749999998,-2.346571428571429,1.7944761904761906,3.906249999999999,4.14104761904762,2.1972656249999996,2.346571428571429,14.0,13.0
65,0,11,6,7,21,42,13,14,36,30,6,7,21,42,13,14,36,33,36,1,0,-2.1972656249999996,1.5869140624999998,-2.2974693877551022,1.604,3.784179687499999,3.9014693877551023,2.1972656249999996,2.2974693877551022,14.0,13.0
125,0,15,6,7,0,15,16,17,9,0,6,7,0,18,16,17,12,0,6,1,0,-2.1972656249999996,1.7089843749999998,-2.384761904761905,2.346571428571429,3.906249999999999,4.731333333333334,2.1972656249999996,2.384761904761905,14.0,13.0
126,0,13,6,7,0,30,14,15,21,0,6,7,0,30,14,15,21,6,21,1,0,-2.1972656249999996,1.4648437499999998,-2.300742857142857,1.8897142857142857,3.662109374999999,4.190457142857143,2.1972656249999996,2.300742857142857,14.0,13.0
103,0,13,6,7,9,30,13,14,27,0,6,7,9,30,13,14,27,0,21,0,0,-2.1972656249999996,1.7089843749999998,-2.3302040816326532,1.6674920634920636,3.906249999999999,3.997696145124717,2.1972656249999996,2.3302040816326532,14.0,13.0
95,0,14,6,7,6,30,16,17,15,0,6,7,9,30,16,17,15,0,15,1,0,-2.3193359374999996,1.7089843749999998,-2.3956734693877553,2.232,4.028320312499999,4.627673469387755,2.3193359374999996,2.3956734693877553,13.0,13.0
101,0,14,6,7,0,27,13,14,24,3,6,7,6,27,13,14,24,6,18,1,0,-2.1972656249999996,1.5869140624999998,-2.3302040816326532,1.6992380952380952,3.784179687499999,4.029442176870749,2.1972656249999996,2.3302040816326532,14.0,13.0
37,0,12,8,9,18,51,14,15,42,18,8,9,18,51,14,15,42,18,30,0,0,-2.3193359374999996,1.9531249999999998,-2.0715324675324673,2.0325714285714285,4.272460937499999,4.104103896103895,2.3193359374999996,2.0715324675324673,13.0,15.0
16,0,12,8,9,15,48,14,15,36,18,8,9,18,48,14,15,36,18,33,1,0,-2.0751953124999996,1.9531249999999998,-2.0325714285714285,1.9373333333333334,4.028320312499999,3.969904761904762,2.0751953124999996,2.0325714285714285,15.0,15.0
75,0,14,6,7,9,30,12,13,30,18,6,7,9,30,12,13,30,18,21,0,0,-2.1972656249999996,1.4648437499999998,-2.3302040816326532,1.3890000000000002,3.662109374999999,3.7192040816326535,2.1972656249999996,2.3302040816326532,14.0,13.0
22,0,15,6,7,6,27,16,17,24,6,6,7,9,27,16,17,24,6,21,1,0,-2.3193359374999996,1.7089843749999998,-2.3083809523809524,2.2701904761904763,4.028320312499999,4.578571428571429,2.3193359374999996,2.3083809523809524,13.0,13.0
39,0,11,6,7,18,42,13,14,42,27,6,7,18,42,13,14,42,27,33,0,0,-2.1972656249999996,1.5869140624999998,-2.317928571428572,1.7754285714285714,3.784179687499999,4.093357142857143,2.1972656249999996,2.317928571428572,14.0,13.0
103,0,15,6,7,0,24,14,15,21,0,6,7,6,24,14,15,21,3,12,1,0,-2.3193359374999996,1.9531249999999998,-2.384761904761905,2.0325714285714285,4.272460937499999,4.417333333333334,2.3193359374999996,2.384761904761905,13.0,13.0
122,0,15,6,7,0,18,16,17,15,0,6,7,0,18,16,17,15,0,12,0,0,-2.3193359374999996,1.8310546874999998,-2.3083809523809524,2.2778285714285715,4.150390624999999,4.586209523809524,2.3193359374999996,2.3083809523809524,13.0,13.0
98,0,13,6,7,0,33,12,13,33,15,6,7,0,33,12,13,33,15,21,0,0,-2.3193359374999996,0.9765624999999999,-2.3153246753246757,1.3173333333333335,3.2958984374999996,3.632658008658009,2.3193359374999996,2.3153246753246757,13.0,13.0
102,0,14,6,7,6,30,0,0,0,0,6,7,6,33,11,12,33,15,24,1,1,-2.1972656249999996,0.8544921874999999,-2.3083809523809524,0.0,3.0517578124999996,2.3083809523809524,2.1972656249999996,2.3083809523809524,14.0,13.0
78,0,12,7,8,27,30,14,15,27,15,7,8,27,30,14,15,27,18,27,1,0,-2.1972656249999996,1.5869140624999998,-2.232,1.8897142857142857,3.784179687499999,4.121714285714286,2.1972656249999996,2.232,14.0,14.0
72,0,13,6,7,6,33,14,15,24,0,6,7,9,33,14,15,27,6,15,1,0,-2.1972656249999996,1.3427734374999998,-2.403857142857143,2.0529795918367344,3.540039062499999,4.456836734693877,2.1972656249999996,2.403857142857143,14.0,12.0
72,0,12,6,7,6,42,14,15,24,15,6,7,9,42,14,15,24,15,24,1,0,-2.1972656249999996,1.4648437499999998,-2.356987012987013,1.8897142857142857,3.662109374999999,4.246701298701298,2.1972656249999996,2.356987012987013,14.0,13.0
50,0,12,7,8,33,39,13,14,36,27,7,8,33,39,13,14,36,27,33,0,0,-2.1972656249999996,1.7089843749999998,-2.232,1.6992380952380952,3.906249999999999,3.931238095238095,2.1972656249999996,2.232,14.0,14.0
114,0,15,6,7,3,27,16,17,18,0,6,7,3,27,16,17,18,3,12,1,0,-2.3193359374999996,1.8310546874999998,-2.3752142857142857,2.323657142857143,4.150390624999999,4.698871428571429,2.3193359374999996,2.3752142857142857,13.0,13.0
94,0,14,6,7,0,21,13,14,18,9,6,7,0,21,13,14,21,12,15,1,0,-2.1972656249999996,1.7089843749999998,-2.2974693877551022,1.7944761904761906,3.906249999999999,4.091945578231293,2.1972656249999996,2.2974693877551022,14.0,13.0
47,0,13,7,8,30,36,13,14,33,27,7,8,30,36,13,14,33,27,30,0,0,-2.1972656249999996,1.7089843749999998,-2.232,1.7468571428571429,3.906249999999999,3.978857142857143,2.1972656249999996,2.232,14.0,14.0
89,0,11,6,7,21,39,12,13,33,30,6,7,21,39,13,14,33,9,33,1,0,-2.1972656249999996,0.8544921874999999,-2.3083809523809524,1.604,3.0517578124999996,3.9123809523809525,2.1972656249999996,2.3083809523809524,14.0,13.0
15,0,14,6,7,6,33,14,15,24,12,6,7,12,33,14,15,24,12,21,1,0,-2.3193359374999996,1.4648437499999998,-2.3629387755102043,1.961142857142857,3.784179687499999,4.324081632653061,2.3193359374999996,2.3629387755102043,13.0,13.0
45,0,15,6,7,12,24,14,15,24,6,6,7,12,24,14,15,24,9,18,1,0,-2.3193359374999996,1.2207031249999998,-2.346571428571429,2.004,3.540039062499999,4.350571428571429,2.3193359374999996,2.346571428571429,13.0,13.0
29,0,12,6,7,6,39,14,15,33,24,6,7,9,39,14,15,33,24,33,1,0,-2.1972656249999996,1.4648437499999998,-2.2778285714285715,1.8897142857142857,3.662109374999999,4.167542857142857,2.1972656249999996,2.2778285714285715,14.0,13.0
118,0,15,6,7,9,21,16,17,18,3,6,7,9,21,16,17,18,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.403857142857143,2.346571428571429,4.638671874999999,4.7504285714285714,2.3193359374999996,2.403857142857143,13.0,12.0
79,0,11,8,9,30,54,12,13,45,27,8,9,30,54,12,13,45,27,33,0,0,-2.0751953124999996,1.3427734374999998,-2.1397142857142857,1.3173333333333335,3.417968749999999,3.457047619047619,2.0751953124999996,2.1397142857142857,15.0,14.0
72,0,11,7,8,33,48,14,15,36,21,6,7,9,36,14,15,36,21,33,1,0,-2.1972656249999996,1.3427734374999998,-2.2574603174603176,1.9468571428571428,3.540039062499999,4.20431746031746,2.1972656249999996,2.2574603174603176,14.0,13.0
103,0,13,6,7,9,30,13,14,27,0,6,7,9,30,13,14,27,0,21,0,0,-2.1972656249999996,1.7089843749999998,-2.3302040816326532,1.6674920634920636,3.906249999999999,3.997696145124717,2.1972656249999996,2.3302040816326532,14.0,13.0
25,0,11,6,7,18,45,13,14,42,33,6,7,21,45,13,14,42,33,36,1,0,-2.1972656249999996,1.5869140624999998,-2.317928571428572,1.7944761904761906,3.784179687499999,4.112404761904762,2.1972656249999996,2.317928571428572,14.0,13.0
76,0,15,6,7,12,30,14,15,21,0,6,7,12,30,14,15,21,6,15,1,0,-2.3193359374999996,1.9531249999999998,-2.422952380952381,2.004,4.272460937499999,4.426952380952381,2.3193359374999996,2.422952380952381,13.0,12.0
59,0,15,6,7,6,18,14,15,21,12,6,7,9,18,15,16,15,9,15,1,0,-2.0751953124999996,1.4648437499999998,-2.3083809523809524,2.1754285714285713,3.540039062499999,4.483809523809524,2.0751953124999996,2.3083809523809524,15.0,13.0
12,0,13,6,7,0,33,16,17,21,6,6,7,0,33,16,17,21,6,18,0,0,-2.1972656249999996,1.8310546874999998,-2.3361558441558445,2.2778285714285715,4.028320312499999,4.613984415584416,2.1972656249999996,2.3361558441558445,14.0,13.0
103,0,11,6,7,3,42,12,13,39,24,6,7,9,42,12,13,39,24,30,1,0,-2.3193359374999996,1.3427734374999998,-2.3153246753246757,1.2600000000000002,3.662109374999999,3.575324675324676,2.3193359374999996,2.3153246753246757,13.0,13.0
44,0,11,6,7,18,42,14,15,36,27,6,7,18,42,14,15,36,27,36,0,0,-2.1972656249999996,1.4648437499999998,-2.2892857142857146,1.8897142857142857,3.662109374999999,4.179,2.1972656249999996,2.2892857142857146,14.0,13.0
76,0,14,6,7,6,33,13,14,27,12,6,7,6,33,14,15,15,12,15,1,0,-2.3193359374999996,1.7089843749999998,-2.384761904761905,1.8897142857142857,4.028320312499999,4.274476190476191,2.3193359374999996,2.384761904761905,13.0,13.0
41,0,14,7,8,24,27,14,15,27,15,7,8,24,27,14,15,27,15,24,0,0,-2.1972656249999996,1.9531249999999998,-2.232,1.961142857142857,4.150390624999999,4.193142857142857,2.1972656249999996,2.232,14.0,14.0
74,0,11,6,7,18,42,12,13,48,21,6,7,18,42,12,13,48,21,36,0,0,-2.1972656249999996,0.9765624999999999,-2.2892857142857146,1.1262222222222222,3.1738281249999996,3.415507936507937,2.1972656249999996,2.2892857142857146,14.0,13.0
73,0,15,6,7,12,30,14,15,18,9,6,7,12,30,14,15,18,12,18,1,0,-2.3193359374999996,0.9765624999999999,-2.384761904761905,1.8897142857142857,3.2958984374999996,4.274476190476191,2.3193359374999996,2.384761904761905,13.0,13.0
56,0,13,8,9,18,51,13,14,33,27,8,9,21,51,13,14,33,27,30,1,0,-2.0751953124999996,1.5869140624999998,-2.0897142857142854,1.7468571428571429,3.662109374999999,3.8365714285714283,2.0751953124999996,2.0897142857142854,15.0,14.0
15,0,15,6,7,9,24,16,17,21,0,6,7,12,24,16,17,21,9,21,1,1,-2.3193359374999996,1.9531249999999998,-2.2892857142857146,2.232,4.272460937499999,4.521285714285715,2.3193359374999996,2.2892857142857146,13.0,13.0
79,0,14,6,7,0,30,16,17,15,0,6,7,3,30,16,17,18,3,15,1,0,-2.1972656249999996,1.3427734374999998,-2.3593015873015877,2.2778285714285715,3.540039062499999,4.637130158730159,2.1972656249999996,2.3593015873015877,14.0,13.0
89,0,13,7,8,21,39,13,14,24,21,7,8,21,39,14,15,24,15,24,1,0,-2.1972656249999996,1.0986328124999998,-2.222571428571429,1.8897142857142857,3.295898437499999,4.112285714285715,2.1972656249999996,2.222571428571429,14.0,14.0
89,0,11,6,7,21,39,12,13,33,30,6,7,21,39,13,14,33,9,33,1,0,-2.1972656249999996,0.8544921874999999,-2.3083809523809524,1.604,3.0517578124999996,3.9123809523809525,2.1972656249999996,2.3083809523809524,14.0,13.0
51,0,11,7,8,36,45,13,14,39,27,7,8,36,45,13,14,39,30,36,1,0,-2.1972656249999996,1.8310546874999998,-2.232,1.6992380952380952,4.028320312499999,3.931238095238095,2.1972656249999996,2.232,14.0,14.0
22,0,13,6,7,6,36,12,13,45,21,6,7,9,36,12,13,45,24,30,1,0,-2.3193359374999996,1.4648437499999998,-2.282920634920635,1.3582857142857145,3.784179687499999,3.6412063492063496,2.3193359374999996,2.282920634920635,13.0,13.0
113,0,15,6,7,0,18,16,17,12,0,6,7,0,18,16,17,12,0,9,0,0,-2.3193359374999996,2.3193359374999996,-2.346571428571429,2.2892857142857146,4.638671874999999,4.635857142857144,2.3193359374999996,2.346571428571429,13.0,13.0
54,0,15,6,7,0,30,12,13,33,21,6,7,6,30,12,13,33,21,24,1,0,-2.1972656249999996,1.7089843749999998,-2.2892857142857146,1.3890000000000002,3.906249999999999,3.678285714285715,2.1972656249999996,2.2892857142857146,14.0,13.0
102,0,12,6,7,3,30,13,14,24,18,6,7,9,30,13,14,24,18,21,1,0,-2.1972656249999996,1.2207031249999998,-2.3302040816326532,1.7468571428571429,3.417968749999999,4.077061224489796,2.1972656249999996,2.3302040816326532,14.0,13.0
42,0,13,6,7,9,27,14,15,27,18,6,7,9,27,16,17,24,6,24,0,1,-2.1972656249999996,1.5869140624999998,-2.2701904761904763,2.232,3.784179687499999,4.502190476190476,2.1972656249999996,2.2701904761904763,14.0,13.0
89,0,12,6,7,12,33,12,13,39,18,6,7,15,33,12,13,39,18,27,1,0,-2.1972656249999996,1.4648437499999998,-2.3083809523809524,1.2354285714285713,3.662109374999999,3.5438095238095237,2.1972656249999996,2.3083809523809524,14.0,13.0
39,0,15,8,9,21,51,16,17,24,6,8,9,21,51,16,17,24,6,21,0,0,-2.3193359374999996,2.3193359374999996,-2.1754285714285713,2.2701904761904763,4.638671874999999,4.445619047619047,2.3193359374999996,2.2701904761904763,13.0,13.0
49,0,12,6,7,18,36,14,15,33,18,6,7,18,36,14,15,33,18,27,0,0,-2.3193359374999996,1.9531249999999998,-2.346571428571429,2.004,4.272460937499999,4.350571428571429,2.3193359374999996,2.346571428571429,13.0,13.0
113,0,13,6,7,0,30,14,15,21,12,6,7,6,30,14,15,21,12,21,1,0,-2.3193359374999996,1.8310546874999998,-2.317928571428572,1.8897142857142857,4.150390624999999,4.207642857142858,2.3193359374999996,2.317928571428572,13.0,13.0
111,0,15,6,7,3,24,14,15,18,6,6,7,6,24,14,15,18,6,12,1,0,-2.1972656249999996,1.9531249999999998,-2.384761904761905,2.0325714285714285,4.150390624999999,4.417333333333334,2.1972656249999996,2.384761904761905,14.0,13.0
107,0,14,7,8,9,27,13,14,18,12,7,8,12,30,13,14,21,12,18,1,0,-2.3193359374999996,1.5869140624999998,-2.213142857142857,1.6992380952380952,3.906249999999999,3.9123809523809525,2.3193359374999996,2.213142857142857,13.0,14.0
93,0,11,8,9,33,51,0,0,0,0,8,9,33,51,11,12,63,21,33,0,1,-2.0751953124999996,1.3427734374999998,-2.1754285714285713,0.31885714285714295,3.417968749999999,2.494285714285714,2.0751953124999996,2.1754285714285713,15.0,14.0
26,0,11,6,7,12,36,14,15,42,12,6,7,15,36,14,15,42,12,33,1,0,-2.0751953124999996,1.8310546874999998,-2.264734693877551,1.9754285714285713,3.906249999999999,4.240163265306123,2.0751953124999996,2.264734693877551,15.0,13.0
